metric,value
prob_call_delayed,0.154060
prob_call_lost,0.019520
avg_delay,26.026069
avg_abs_prediction_error,30.799080
avg_rel_prediction_error,1.812529
delay_distribution,predicted_waiting,actual_waiting,error,relative_error
,91.909746,12.979596,78.930150,6.081094
,91.907742,10.630579,81.277163,7.645601
,91.904069,35.902314,56.001755,1.559837
,0.000000,20.179174,-20.179174,-1.000000
,0.000000,2.015268,-2.015268,-1.000000
,0.000000,1.298165,-1.298165,-1.000000
,0.000000,19.023819,-19.023819,-1.000000
,0.000000,8.154936,-8.154936,-1.000000
,0.000000,17.828249,-17.828249,-1.000000
,91.872379,22.515279,69.357099,3.080446
,91.869593,33.227949,58.641644,1.764829
,0.000000,16.205441,-16.205441,-1.000000
,0.000000,49.382369,-49.382369,-1.000000
,0.000000,3.568478,-3.568478,-1.000000
,0.000000,35.709107,-35.709107,-1.000000
,91.908053,20.068780,71.839272,3.579653
,91.914191,40.796895,51.117296,1.252970
,91.913572,31.219726,60.693846,1.944086
,0.000000,6.795580,-6.795580,-1.000000
,0.000000,2.776056,-2.776056,-1.000000
,0.000000,16.214612,-16.214612,-1.000000
,0.000000,32.735288,-32.735288,-1.000000
,91.921794,26.102466,65.819328,2.521575
,0.000000,1.496622,-1.496622,-1.000000
,0.000000,8.231323,-8.231323,-1.000000
,0.000000,27.905229,-27.905229,-1.000000
,0.000000,11.040372,-11.040372,-1.000000
,91.924971,38.314128,53.610843,1.399245
,0.000000,34.009769,-34.009769,-1.000000
,91.928791,34.559723,57.369068,1.659998
,0.000000,27.173463,-27.173463,-1.000000
,0.000000,21.787302,-21.787302,-1.000000
,0.000000,5.584170,-5.584170,-1.000000
,0.000000,39.794107,-39.794107,-1.000000
,91.880129,25.747382,66.132747,2.568523
,0.000000,25.211745,-25.211745,-1.000000
,0.000000,29.000877,-29.000877,-1.000000
,91.880375,36.739369,55.141007,1.500870
,0.000000,19.289373,-19.289373,-1.000000
,0.000000,2.732699,-2.732699,-1.000000
,0.000000,7.880631,-7.880631,-1.000000
,91.871763,32.425722,59.446041,1.833299
,91.870022,46.978046,44.891976,0.955595
,0.000000,16.046695,-16.046695,-1.000000
,91.867737,24.586943,67.280794,2.736444
,0.000000,34.127825,-34.127825,-1.000000
,91.852122,34.471873,57.380249,1.664553
,0.000000,16.409481,-16.409481,-1.000000
,0.000000,9.710806,-9.710806,-1.000000
,0.000000,1.198063,-1.198063,-1.000000
,0.000000,34.419187,-34.419187,-1.000000
,91.921976,30.348124,61.573852,2.028918
,91.920078,79.706772,12.213306,0.153228
,0.000000,11.018575,-11.018575,-1.000000
,0.000000,2.663635,-2.663635,-1.000000
,0.000000,26.374070,-26.374070,-1.000000
,0.000000,28.790165,-28.790165,-1.000000
,91.974831,8.855660,83.119170,9.385994
,0.000000,0.153196,-0.153196,-1.000000
,0.000000,30.779201,-30.779201,-1.000000
,91.981815,29.653432,62.328382,2.101894
,0.000000,13.817829,-13.817829,-1.000000
,91.978571,13.185926,78.792645,5.975511
,0.000000,60.957628,-60.957628,-1.000000
,91.958627,35.060936,56.897690,1.622823
,0.000000,13.501974,-13.501974,-1.000000
,0.000000,39.185417,-39.185417,-1.000000
,0.000000,4.375162,-4.375162,-1.000000
,0.000000,8.117045,-8.117045,-1.000000
,0.000000,26.535113,-26.535113,-1.000000
,91.909821,21.392496,70.517324,3.296358
,0.000000,25.876392,-25.876392,-1.000000
,91.883629,15.420233,76.463396,4.958641
,0.000000,23.688137,-23.688137,-1.000000
,91.883634,45.565834,46.317801,1.016503
,91.880034,22.801788,69.078246,3.029510
,0.000000,7.361045,-7.361045,-1.000000
,0.000000,25.231230,-25.231230,-1.000000
,91.868717,43.659416,48.209301,1.104213
,91.868549,90.213673,1.654876,0.018344
,91.867576,102.652928,-10.785352,-0.105066
,91.865811,90.531886,1.333925,0.014734
,91.864615,52.044367,39.820248,0.765121
,91.872380,36.531509,55.340871,1.514880
,0.000000,1.463239,-1.463239,-1.000000
,0.000000,7.488261,-7.488261,-1.000000
,0.000000,8.106487,-8.106487,-1.000000
,91.883007,19.661334,72.221673,3.673284
,0.000000,16.979563,-16.979563,-1.000000
,0.000000,25.405324,-25.405324,-1.000000
,91.879716,50.177098,41.702619,0.831109
,91.888053,24.153334,67.734719,2.804363
,0.000000,1.039353,-1.039353,-1.000000
,0.000000,24.658756,-24.658756,-1.000000
,0.000000,45.234115,-45.234115,-1.000000
,0.000000,2.505014,-2.505014,-1.000000
,0.000000,33.732691,-33.732691,-1.000000
,91.880202,39.351983,52.528219,1.334830
,0.000000,13.042069,-13.042069,-1.000000
,91.895220,50.300932,41.594288,0.826909
,91.899378,38.702666,53.196712,1.374497
,0.000000,24.504942,-24.504942,-1.000000
,91.899408,22.350815,69.548593,3.111680
,0.000000,13.432222,-13.432222,-1.000000
,0.000000,1.819937,-1.819937,-1.000000
,0.000000,26.295142,-26.295142,-1.000000
,0.000000,6.980431,-6.980431,-1.000000
,91.886710,24.224636,67.662075,2.793110
,0.000000,54.867518,-54.867518,-1.000000
,0.000000,10.629029,-10.629029,-1.000000
,0.000000,2.168445,-2.168445,-1.000000
,0.000000,33.130066,-33.130066,-1.000000
,91.880429,43.533273,48.347156,1.110579
,91.880768,11.097636,80.783132,7.279310
,0.000000,27.048283,-27.048283,-1.000000
,0.000000,27.339100,-27.339100,-1.000000
,0.000000,42.344155,-42.344155,-1.000000
,91.887421,32.002195,59.885226,1.871285
,0.000000,11.394986,-11.394986,-1.000000
,91.881364,22.775165,69.106199,3.034279
,0.000000,7.789679,-7.789679,-1.000000
,0.000000,13.320601,-13.320601,-1.000000
,0.000000,38.296415,-38.296415,-1.000000
,0.000000,3.856220,-3.856220,-1.000000
,0.000000,29.762235,-29.762235,-1.000000
,0.000000,0.008248,-0.008248,-1.000000
,0.000000,27.504858,-27.504858,-1.000000
,0.000000,3.920821,-3.920821,-1.000000
,91.944282,47.639443,44.304839,0.930003
,0.000000,22.349182,-22.349182,-1.000000
,0.000000,5.208972,-5.208972,-1.000000
,0.000000,23.085243,-23.085243,-1.000000
,0.000000,5.538437,-5.538437,-1.000000
,0.000000,31.766454,-31.766454,-1.000000
,0.000000,16.575801,-16.575801,-1.000000
,91.960957,45.133984,46.826973,1.037510
,91.959393,42.783116,49.176277,1.149432
,0.000000,47.955071,-47.955071,-1.000000
,91.980644,88.801278,3.179366,0.035803
,91.978327,46.697609,45.280717,0.969658
,0.000000,10.740110,-10.740110,-1.000000
,0.000000,13.799916,-13.799916,-1.000000
,0.000000,67.074989,-67.074989,-1.000000
,91.972819,75.125058,16.847761,0.224263
,0.000000,33.164660,-33.164660,-1.000000
,91.984255,59.557143,32.427112,0.544471
,0.000000,0.480940,-0.480940,-1.000000
,0.000000,40.372599,-40.372599,-1.000000
,91.975738,34.988614,56.987124,1.628733
,91.972162,49.982316,41.989846,0.840094
,91.970650,42.926536,49.044114,1.142513
,91.968306,33.572684,58.395622,1.739379
,0.000000,29.835331,-29.835331,-1.000000
,0.000000,12.483444,-12.483444,-1.000000
,0.000000,3.210641,-3.210641,-1.000000
,0.000000,16.076989,-16.076989,-1.000000
,0.000000,17.146200,-17.146200,-1.000000
,91.948341,21.090808,70.857534,3.359641
,0.000000,9.757506,-9.757506,-1.000000
,0.000000,25.719615,-25.719615,-1.000000
,0.000000,22.698916,-22.698916,-1.000000
,91.950448,27.663032,64.287416,2.323947
,0.000000,10.718790,-10.718790,-1.000000
,91.976326,19.351623,72.624703,3.752900
,91.973632,43.576030,48.397602,1.110647
,91.984310,93.462406,-1.478096,-0.015815
,0.000000,11.188776,-11.188776,-1.000000
,0.000000,13.161612,-13.161612,-1.000000
,0.000000,9.366474,-9.366474,-1.000000
,0.000000,44.278151,-44.278151,-1.000000
,92.015226,37.013828,55.001398,1.485969
,0.000000,30.473576,-30.473576,-1.000000
,0.000000,27.746813,-27.746813,-1.000000
,0.000000,13.200770,-13.200770,-1.000000
,91.967772,43.173861,48.793911,1.130173
,0.000000,3.991606,-3.991606,-1.000000
,0.000000,11.290076,-11.290076,-1.000000
,0.000000,90.691962,-90.691962,-1.000000
,91.981616,55.260241,36.721374,0.664517
,0.000000,13.133594,-13.133594,-1.000000
,91.988852,44.612988,47.375863,1.061930
,0.000000,17.690562,-17.690562,-1.000000
,91.990048,21.066063,70.923986,3.366741
,0.000000,11.821894,-11.821894,-1.000000
,0.000000,34.104896,-34.104896,-1.000000
,0.000000,3.595210,-3.595210,-1.000000
,0.000000,10.243005,-10.243005,-1.000000
,0.000000,16.693963,-16.693963,-1.000000
,0.000000,6.362487,-6.362487,-1.000000
,0.000000,15.212096,-15.212096,-1.000000
,91.987013,34.796285,57.190728,1.643587
,0.000000,0.289698,-0.289698,-1.000000
,0.000000,4.967861,-4.967861,-1.000000
,0.000000,39.156308,-39.156308,-1.000000
,91.977437,42.609472,49.367965,1.158615
,91.976373,30.027608,61.948765,2.063060
,0.000000,17.973948,-17.973948,-1.000000
,0.000000,5.368105,-5.368105,-1.000000
,91.966680,21.284075,70.682605,3.320915
,0.000000,10.811866,-10.811866,-1.000000
,0.000000,1.971565,-1.971565,-1.000000
,0.000000,4.622798,-4.622798,-1.000000
,0.000000,17.906872,-17.906872,-1.000000
,0.000000,51.386858,-51.386858,-1.000000
,91.976220,34.720715,57.255505,1.649030
,0.000000,14.556902,-14.556902,-1.000000
,91.974989,23.687898,68.287091,2.882784
,0.000000,19.859452,-19.859452,-1.000000
,91.964116,17.774146,74.189970,4.174038
,0.000000,7.140439,-7.140439,-1.000000
,91.970944,14.946798,77.024147,5.153221
,0.000000,11.106819,-11.106819,-1.000000
,0.000000,26.115537,-26.115537,-1.000000
,0.000000,41.684611,-41.684611,-1.000000
,91.935754,19.577929,72.357825,3.695888
,0.000000,21.788131,-21.788131,-1.000000
,0.000000,30.340834,-30.340834,-1.000000
,91.946425,57.182148,34.764278,0.607957
,0.000000,6.442054,-6.442054,-1.000000
,0.000000,18.996654,-18.996654,-1.000000
,91.940354,70.814437,21.125916,0.298328
,91.938744,46.475571,45.463173,0.978217
,91.936187,23.048035,68.888151,2.988895
,0.000000,20.631458,-20.631458,-1.000000
,0.000000,2.410525,-2.410525,-1.000000
,0.000000,50.249484,-50.249484,-1.000000
,91.926793,54.824301,37.102493,0.676753
,0.000000,20.329374,-20.329374,-1.000000
,91.906519,21.553174,70.353344,3.264176
,0.000000,18.295493,-18.295493,-1.000000
,91.897833,42.641818,49.256014,1.155111
,91.896072,28.708656,63.187416,2.200988
,91.899741,15.753166,76.146575,4.833731
,0.000000,6.812868,-6.812868,-1.000000
,0.000000,1.807448,-1.807448,-1.000000
,0.000000,11.661993,-11.661993,-1.000000
,0.000000,10.854264,-10.854264,-1.000000
,0.000000,19.783721,-19.783721,-1.000000
,91.831014,37.400429,54.430585,1.455347
,0.000000,0.618368,-0.618368,-1.000000
,0.000000,10.569852,-10.569852,-1.000000
,0.000000,4.942681,-4.942681,-1.000000
,0.000000,19.455019,-19.455019,-1.000000
,0.000000,6.077736,-6.077736,-1.000000
,0.000000,28.474691,-28.474691,-1.000000
,0.000000,0.875959,-0.875959,-1.000000
,0.000000,12.336901,-12.336901,-1.000000
,0.000000,41.034941,-41.034941,-1.000000
,91.766711,44.139895,47.626816,1.078997
,91.773660,45.952869,45.820792,0.997126
,91.773270,14.041328,77.731942,5.535940
,0.000000,2.211130,-2.211130,-1.000000
,0.000000,9.186678,-9.186678,-1.000000
,0.000000,2.951342,-2.951342,-1.000000
,0.000000,23.542081,-23.542081,-1.000000
,91.772529,22.096516,69.676013,3.153258
,0.000000,9.362088,-9.362088,-1.000000
,0.000000,16.769281,-16.769281,-1.000000
,0.000000,9.302560,-9.302560,-1.000000
,0.000000,6.604251,-6.604251,-1.000000
,91.781231,29.497238,62.283993,2.111520
,0.000000,47.499913,-47.499913,-1.000000
,91.790147,29.437927,62.352220,2.118091
,0.000000,3.884045,-3.884045,-1.000000
,0.000000,17.949918,-17.949918,-1.000000
,0.000000,83.408022,-83.408022,-1.000000
,91.776547,58.662883,33.113663,0.564474
,0.000000,14.594719,-14.594719,-1.000000
,0.000000,10.315783,-10.315783,-1.000000
,0.000000,11.136779,-11.136779,-1.000000
,0.000000,27.681227,-27.681227,-1.000000
,91.793696,45.387331,46.406365,1.022452
,91.794151,43.896298,47.897854,1.091159
,0.000000,1.982299,-1.982299,-1.000000
,0.000000,69.683729,-69.683729,-1.000000
,91.796926,101.567976,-9.771050,-0.096202
,0.000000,6.867984,-6.867984,-1.000000
,0.000000,36.495707,-36.495707,-1.000000
,0.000000,7.705823,-7.705823,-1.000000
,0.000000,59.789050,-59.789050,-1.000000
,0.000000,13.536458,-13.536458,-1.000000
,0.000000,1.914988,-1.914988,-1.000000
,0.000000,2.196242,-2.196242,-1.000000
,0.000000,15.345088,-15.345088,-1.000000
,0.000000,3.837359,-3.837359,-1.000000
,0.000000,4.113822,-4.113822,-1.000000
,0.000000,20.442922,-20.442922,-1.000000
,91.819877,20.266754,71.553122,3.530566
,0.000000,21.311486,-21.311486,-1.000000
,0.000000,45.292305,-45.292305,-1.000000
,91.803401,67.305332,24.498068,0.363984
,91.800788,96.665982,-4.865194,-0.050330
,91.803980,31.482366,60.321613,1.916044
,91.801670,38.337710,53.463960,1.394553
,91.809663,31.851919,59.957744,1.882390
,91.813654,68.101641,23.712012,0.348186
,91.810537,30.438976,61.371560,2.016216
,0.000000,13.443981,-13.443981,-1.000000
,0.000000,11.861559,-11.861559,-1.000000
,91.820687,13.917340,77.903347,5.597574
,0.000000,59.392080,-59.392080,-1.000000
,91.811398,106.620436,-14.809038,-0.138895
,91.815742,117.344098,-25.528357,-0.217551
,91.813326,63.283529,28.529797,0.450825
,0.000000,21.642406,-21.642406,-1.000000
,0.000000,17.512120,-17.512120,-1.000000
,0.000000,4.404835,-4.404835,-1.000000
,0.000000,60.966135,-60.966135,-1.000000
,91.874259,45.346627,46.527632,1.026044
,0.000000,3.536016,-3.536016,-1.000000
,0.000000,4.496291,-4.496291,-1.000000
,0.000000,15.849750,-15.849750,-1.000000
,0.000000,10.061734,-10.061734,-1.000000
,0.000000,9.997095,-9.997095,-1.000000
,0.000000,7.492391,-7.492391,-1.000000
,0.000000,28.057070,-28.057070,-1.000000
,0.000000,63.594394,-63.594394,-1.000000
,0.000000,0.858892,-0.858892,-1.000000
,0.000000,36.817301,-36.817301,-1.000000
,91.882750,39.316226,52.566525,1.337019
,0.000000,16.092237,-16.092237,-1.000000
,0.000000,49.010026,-49.010026,-1.000000
,91.911542,56.571535,35.340007,0.624696
,0.000000,8.321920,-8.321920,-1.000000
,0.000000,13.502315,-13.502315,-1.000000
,91.911508,11.976384,79.935124,6.674396
,0.000000,30.716744,-30.716744,-1.000000
,91.906523,29.691194,62.215329,2.095413
,0.000000,41.393280,-41.393280,-1.000000
,91.909060,28.723258,63.185802,2.199813
,0.000000,22.580004,-22.580004,-1.000000
,91.900049,8.001133,83.898917,10.485880
,0.000000,26.163956,-26.163956,-1.000000
,91.896802,36.077169,55.819633,1.547229
,0.000000,14.713683,-14.713683,-1.000000
,91.905116,27.406677,64.498439,2.353384
,0.000000,31.440221,-31.440221,-1.000000
,91.906860,23.503124,68.403736,2.910410
,0.000000,6.692168,-6.692168,-1.000000
,0.000000,16.320885,-16.320885,-1.000000
,0.000000,2.991976,-2.991976,-1.000000
,0.000000,19.094297,-19.094297,-1.000000
,91.904414,33.915258,57.989156,1.709825
,91.903314,29.144861,62.758453,2.153328
,0.000000,88.985588,-88.985588,-1.000000
,91.909207,95.551935,-3.642729,-0.038123
,0.000000,19.651109,-19.651109,-1.000000
,0.000000,28.653519,-28.653519,-1.000000
,0.000000,4.405142,-4.405142,-1.000000
,0.000000,15.570791,-15.570791,-1.000000
,0.000000,28.973097,-28.973097,-1.000000
,91.892811,73.972440,17.920372,0.242257
,0.000000,44.508167,-44.508167,-1.000000
,0.000000,58.432870,-58.432870,-1.000000
,91.909923,61.122320,30.787604,0.503705
,0.000000,8.721436,-8.721436,-1.000000
,0.000000,23.717395,-23.717395,-1.000000
,0.000000,2.642116,-2.642116,-1.000000
,91.911335,44.329801,47.581534,1.073353
,91.908735,55.772390,36.136345,0.647925
,91.918339,17.274872,74.643466,4.320927
,91.916807,31.334937,60.581870,1.933365
,0.000000,20.105701,-20.105701,-1.000000
,0.000000,20.370193,-20.370193,-1.000000
,0.000000,28.281150,-28.281150,-1.000000
,0.000000,21.397440,-21.397440,-1.000000
,91.939812,14.657646,77.282167,5.272482
,91.940080,19.194671,72.745409,3.789875
,91.937201,35.207227,56.729973,1.611316
,91.935446,40.157201,51.778246,1.289389
,0.000000,34.848807,-34.848807,-1.000000
,91.906843,68.990299,22.916544,0.332171
,91.907126,46.772907,45.134219,0.964965
,0.000000,41.811190,-41.811190,-1.000000
,0.000000,5.301475,-5.301475,-1.000000
,0.000000,14.447382,-14.447382,-1.000000
,0.000000,17.632468,-17.632468,-1.000000
,0.000000,4.282044,-4.282044,-1.000000
,91.914691,17.027046,74.887645,4.398158
,0.000000,17.439546,-17.439546,-1.000000
,91.910259,35.724388,56.185871,1.572760
,0.000000,7.601605,-7.601605,-1.000000
,0.000000,11.474364,-11.474364,-1.000000
,0.000000,38.857975,-38.857975,-1.000000
,91.891120,38.936881,52.954239,1.360002
,0.000000,23.854963,-23.854963,-1.000000
,0.000000,27.743182,-27.743182,-1.000000
,0.000000,18.724496,-18.724496,-1.000000
,0.000000,24.818066,-24.818066,-1.000000
,0.000000,21.160923,-21.160923,-1.000000
,91.863275,18.564036,73.299239,3.948454
,91.860400,29.841395,62.019005,2.078288
,91.859259,27.795853,64.063406,2.304783
,0.000000,6.591586,-6.591586,-1.000000
,0.000000,73.319531,-73.319531,-1.000000
,0.000000,25.078592,-25.078592,-1.000000
,91.852054,12.960645,78.891410,6.086997
,0.000000,33.797019,-33.797019,-1.000000
,0.000000,19.761255,-19.761255,-1.000000
,0.000000,28.244210,-28.244210,-1.000000
,91.858471,48.534289,43.324182,0.892651
,0.000000,9.393537,-9.393537,-1.000000
,0.000000,41.082818,-41.082818,-1.000000
,91.849317,51.148779,40.700539,0.795728
,91.848084,16.575713,75.272371,4.541124
,0.000000,9.352426,-9.352426,-1.000000
,91.845001,7.477577,84.367424,11.282722
,0.000000,62.991663,-62.991663,-1.000000
,0.000000,7.927793,-7.927793,-1.000000
,0.000000,8.709298,-8.709298,-1.000000
,0.000000,8.721876,-8.721876,-1.000000
,0.000000,71.773925,-71.773925,-1.000000
,0.000000,105.568865,-105.568865,-1.000000
,91.864814,105.554294,-13.689480,-0.129691
,0.000000,15.212587,-15.212587,-1.000000
,0.000000,40.651455,-40.651455,-1.000000
,91.868289,33.404863,58.463426,1.750147
,91.868529,23.444092,68.424437,2.918622
,0.000000,0.846787,-0.846787,-1.000000
,0.000000,13.312651,-13.312651,-1.000000
,0.000000,16.273797,-16.273797,-1.000000
,91.884326,39.458040,52.426287,1.328659
,91.881926,68.982337,22.899589,0.331963
,0.000000,20.296306,-20.296306,-1.000000
,91.892296,54.180730,37.711566,0.696033
,0.000000,26.783651,-26.783651,-1.000000
,91.902022,32.684922,59.217100,1.811756
,91.899944,12.586102,79.313841,6.301700
,0.000000,18.742884,-18.742884,-1.000000
,0.000000,3.939126,-3.939126,-1.000000
,0.000000,11.447439,-11.447439,-1.000000
,0.000000,0.445612,-0.445612,-1.000000
,0.000000,10.382986,-10.382986,-1.000000
,0.000000,10.714504,-10.714504,-1.000000
,0.000000,36.121906,-36.121906,-1.000000
,0.000000,18.519735,-18.519735,-1.000000
,0.000000,17.428348,-17.428348,-1.000000
,91.905846,70.299628,21.606218,0.307345
,0.000000,86.231190,-86.231190,-1.000000
,91.908227,49.190858,42.717370,0.868401
,0.000000,38.827111,-38.827111,-1.000000
,0.000000,9.426336,-9.426336,-1.000000
,0.000000,16.482859,-16.482859,-1.000000
,91.949182,7.609542,84.339640,11.083406
,0.000000,15.833726,-15.833726,-1.000000
,91.949709,12.248676,79.701033,6.506910
,0.000000,12.077016,-12.077016,-1.000000
,0.000000,4.030265,-4.030265,-1.000000
,0.000000,1.127807,-1.127807,-1.000000
,0.000000,26.306239,-26.306239,-1.000000
,91.945057,56.001876,35.943181,0.641821
,91.943768,44.216471,47.727296,1.079401
,0.000000,12.773642,-12.773642,-1.000000
,0.000000,12.453142,-12.453142,-1.000000
,91.947684,11.599531,80.348153,6.926845
,0.000000,30.040000,-30.040000,-1.000000
,0.000000,44.554717,-44.554717,-1.000000
,91.985807,55.522984,36.462823,0.656716
,91.984838,52.837908,39.146930,0.740887
,91.981436,42.038176,49.943260,1.188045
,91.989276,27.110971,64.878305,2.393065
,0.000000,26.602957,-26.602957,-1.000000
,0.000000,29.632665,-29.632665,-1.000000
,0.000000,1.765787,-1.765787,-1.000000
,0.000000,3.605329,-3.605329,-1.000000
,0.000000,11.067915,-11.067915,-1.000000
,91.975348,62.563721,29.411627,0.470107
,91.977675,29.876379,62.101296,2.078609
,0.000000,4.702456,-4.702456,-1.000000
,0.000000,1.123510,-1.123510,-1.000000
,0.000000,14.624101,-14.624101,-1.000000
,91.923548,32.581550,59.341999,1.821338
,0.000000,24.210677,-24.210677,-1.000000
,0.000000,26.416582,-26.416582,-1.000000
,0.000000,18.724628,-18.724628,-1.000000
,0.000000,2.740569,-2.740569,-1.000000
,0.000000,10.559817,-10.559817,-1.000000
,0.000000,33.404210,-33.404210,-1.000000
,0.000000,22.276585,-22.276585,-1.000000
,0.000000,21.520034,-21.520034,-1.000000
,91.874567,12.081902,79.792664,6.604313
,0.000000,3.349010,-3.349010,-1.000000
,0.000000,27.413061,-27.413061,-1.000000
,91.866163,22.272304,69.593859,3.124682
,0.000000,48.688468,-48.688468,-1.000000
,91.860328,27.971618,63.888710,2.284055
,0.000000,15.096230,-15.096230,-1.000000
,0.000000,2.379241,-2.379241,-1.000000
,0.000000,24.044548,-24.044548,-1.000000
,91.856439,56.490989,35.365450,0.626037
,91.854465,33.729793,58.124673,1.723244
,0.000000,13.763747,-13.763747,-1.000000
,91.838305,44.915014,46.923291,1.044713
,91.844932,41.832942,50.011990,1.195517
,0.000000,65.838681,-65.838681,-1.000000
,91.848357,56.683798,35.164559,0.620363
,0.000000,72.953807,-72.953807,-1.000000
,91.848982,74.761153,17.087828,0.228566
,0.000000,12.285292,-12.285292,-1.000000
,0.000000,13.892453,-13.892453,-1.000000
,91.874171,19.101591,72.772580,3.809765
,0.000000,46.076767,-46.076767,-1.000000
,91.866982,27.050988,64.815994,2.396068
,0.000000,33.204492,-33.204492,-1.000000
,91.858907,37.063418,54.795489,1.478425
,0.000000,4.874276,-4.874276,-1.000000
,91.870623,21.911392,69.959231,3.192825
,0.000000,40.455916,-40.455916,-1.000000
,0.000000,1.986080,-1.986080,-1.000000
,0.000000,18.701594,-18.701594,-1.000000
,0.000000,4.398059,-4.398059,-1.000000
,0.000000,29.227863,-29.227863,-1.000000
,0.000000,5.599115,-5.599115,-1.000000
,0.000000,12.098252,-12.098252,-1.000000
,0.000000,8.012295,-8.012295,-1.000000
,0.000000,18.825973,-18.825973,-1.000000
,0.000000,11.724108,-11.724108,-1.000000
,0.000000,34.538708,-34.538708,-1.000000
,91.818189,31.001520,60.816669,1.961732
,0.000000,0.436834,-0.436834,-1.000000
,0.000000,11.238342,-11.238342,-1.000000
,0.000000,9.950473,-9.950473,-1.000000
,0.000000,0.918264,-0.918264,-1.000000
,0.000000,59.930917,-59.930917,-1.000000
,0.000000,25.801870,-25.801870,-1.000000
,91.824217,32.278557,59.545660,1.844744
,91.823706,18.905279,72.918426,3.857040
,91.821939,59.258713,32.563225,0.549509
,91.820824,67.047742,24.773081,0.369484
,91.818446,65.611268,26.207177,0.399431
,91.830752,43.753238,48.077514,1.098833
,0.000000,39.262628,-39.262628,-1.000000
,91.827129,20.649406,71.177724,3.446962
,0.000000,2.104442,-2.104442,-1.000000
,0.000000,1.094212,-1.094212,-1.000000
,0.000000,22.380955,-22.380955,-1.000000
,0.000000,24.375079,-24.375079,-1.000000
,0.000000,23.577439,-23.577439,-1.000000
,0.000000,30.555573,-30.555573,-1.000000
,91.868091,34.331824,57.536267,1.675887
,0.000000,61.535494,-61.535494,-1.000000
,91.867627,41.584692,50.282936,1.209169
,0.000000,22.354264,-22.354264,-1.000000
,0.000000,5.762844,-5.762844,-1.000000
,0.000000,4.527522,-4.527522,-1.000000
,0.000000,7.427777,-7.427777,-1.000000
,0.000000,22.952810,-22.952810,-1.000000
,0.000000,14.553663,-14.553663,-1.000000
,91.892965,26.683149,65.209816,2.443858
,91.891982,28.943029,62.948953,2.174926
,91.893461,8.600776,83.292685,9.684322
,0.000000,70.218517,-70.218517,-1.000000
,91.886810,58.531794,33.355015,0.569861
,91.886781,30.074315,61.812465,2.055324
,0.000000,11.943891,-11.943891,-1.000000
,0.000000,26.045214,-26.045214,-1.000000
,91.894065,49.459661,42.434404,0.857960
,91.893946,2.544508,89.349438,35.114627
,0.000000,6.011898,-6.011898,-1.000000
,0.000000,9.989923,-9.989923,-1.000000
,0.000000,0.012907,-0.012907,-1.000000
,0.000000,15.531765,-15.531765,-1.000000
,0.000000,13.374402,-13.374402,-1.000000
,91.924965,24.379027,67.545938,2.770658
,0.000000,24.160583,-24.160583,-1.000000
,0.000000,4.898740,-4.898740,-1.000000
,91.922590,2.598841,89.323748,34.370608
,0.000000,1.835592,-1.835592,-1.000000
,0.000000,8.197360,-8.197360,-1.000000
,0.000000,19.521493,-19.521493,-1.000000
,0.000000,10.804572,-10.804572,-1.000000
,0.000000,4.330260,-4.330260,-1.000000
,0.000000,17.289788,-17.289788,-1.000000
,91.902114,61.524719,30.377395,0.493743
,0.000000,11.767067,-11.767067,-1.000000
,0.000000,31.240626,-31.240626,-1.000000
,91.900105,31.882429,60.017675,1.882469
,0.000000,2.555597,-2.555597,-1.000000
,0.000000,9.987256,-9.987256,-1.000000
,0.000000,28.412372,-28.412372,-1.000000
,0.000000,46.038682,-46.038682,-1.000000
,91.910276,80.973580,10.936696,0.135065
,0.000000,0.210101,-0.210101,-1.000000
,0.000000,23.429548,-23.429548,-1.000000
,0.000000,3.931967,-3.931967,-1.000000
,0.000000,5.047829,-5.047829,-1.000000
,0.000000,11.590822,-11.590822,-1.000000
,0.000000,0.488861,-0.488861,-1.000000
,0.000000,22.137821,-22.137821,-1.000000
,91.897226,27.610530,64.286696,2.328340
,91.894699,60.568456,31.326243,0.517204
,91.892838,56.580524,35.312313,0.624107
,91.890592,19.003334,72.887258,3.835498
,0.000000,6.273241,-6.273241,-1.000000
,0.000000,21.267261,-21.267261,-1.000000
,0.000000,26.763794,-26.763794,-1.000000
,91.919191,33.680078,58.239112,1.729186
,0.000000,44.895061,-44.895061,-1.000000
,91.917823,36.858182,55.059641,1.493824
,0.000000,11.382288,-11.382288,-1.000000
,0.000000,9.668931,-9.668931,-1.000000
,0.000000,11.113616,-11.113616,-1.000000
,91.912451,33.248176,58.664274,1.764436
,91.922775,17.695640,74.227135,4.194657
,0.000000,6.790116,-6.790116,-1.000000
,0.000000,40.670304,-40.670304,-1.000000
,91.914637,41.644174,50.270463,1.207143
,0.000000,32.859057,-32.859057,-1.000000
,0.000000,18.980325,-18.980325,-1.000000
,0.000000,13.832094,-13.832094,-1.000000
,0.000000,22.176369,-22.176369,-1.000000
,0.000000,6.146140,-6.146140,-1.000000
,0.000000,12.806151,-12.806151,-1.000000
,91.929191,14.384587,77.544604,5.390812
,0.000000,25.588203,-25.588203,-1.000000
,0.000000,0.876770,-0.876770,-1.000000
,0.000000,3.733615,-3.733615,-1.000000
,0.000000,31.863622,-31.863622,-1.000000
,0.000000,30.563536,-30.563536,-1.000000
,91.947017,19.339793,72.607225,3.754292
,0.000000,9.746549,-9.746549,-1.000000
